3.0291 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
33.9252 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
33.9289 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
33.9326 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
33.9357 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
33.9385 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
33.9426 	DATA 	Keypress: space
33.9609 	EXP 	haus_instructions: autoDraw = False
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
33.9609 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
33.9609 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
33.9609 	EXP 	target_image2: autoDraw = True
34.1421 	EXP 	window1: recordFrameIntervals = False
34.1605 	EXP 	window1: recordFrameIntervals = True
34.4672 	EXP 	target_image2: autoDraw = False
34.4888 	EXP 	probe_image2: autoDraw = True
34.6918 	EXP 	probe_image2: autoDraw = False
35.2967 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
35.2969 	EXP 	New trial (rep=0, index=0): None
35.2996 	DATA 	Keypress: d
35.3086 	EXP 	target_image2: autoDraw = False
35.3086 	EXP 	probe_image2: autoDraw = False
35.3086 	EXP 	face_instructions: autoDraw = True
36.6668 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
36.6671 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
36.6674 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
36.6677 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
36.6777 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
36.6840 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
36.6898 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
36.6958 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
36.7021 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
36.7168 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
36.7229 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
36.7291 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
36.7393 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
36.7494 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
36.7552 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
36.7692 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
36.7750 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
36.7793 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
36.7840 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
36.7936 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
36.7996 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
36.8091 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
36.8146 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
36.8202 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
36.8262 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
36.8398 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
36.8504 	DATA 	Keypress: space
36.8586 	EXP 	face_instructions: autoDraw = False
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
36.8586 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
36.8586 	EXP 	target_image3: autoDraw = True
37.0274 	EXP 	window1: recordFrameIntervals = False
37.0421 	EXP 	window1: recordFrameIntervals = True
37.3507 	EXP 	target_image3: autoDraw = False
37.3583 	EXP 	probe_image3: autoDraw = True
37.5607 	EXP 	probe_image3: autoDraw = False
38.4116 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
38.4118 	EXP 	New trial (rep=0, index=0): None
38.4152 	DATA 	Keypress: s
38.4254 	EXP 	target_image3: autoDraw = False
38.4254 	EXP 	probe_image3: autoDraw = False
38.4254 	EXP 	haus_instructions: autoDraw = True
39.1131 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
39.1134 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
39.1136 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
39.1140 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
39.1244 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
39.1281 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
39.1318 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
39.1354 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
39.1394 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
39.1437 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
39.1475 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
39.1512 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
39.1548 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
39.1581 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
39.1618 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
39.1647 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
39.1676 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
39.1710 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
39.1747 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
39.1785 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
39.1826 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
39.1875 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
39.1911 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
39.1944 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
39.1979 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
39.2011 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
39.2052 	DATA 	Keypress: space
39.2273 	EXP 	haus_instructions: autoDraw = False
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
39.2273 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
39.2273 	EXP 	target_image4: autoDraw = True
39.4108 	EXP 	window1: recordFrameIntervals = False
39.4254 	EXP 	target_image4: autoDraw = False
39.4255 	EXP 	window1: recordFrameIntervals = True
39.7419 	EXP 	probe_image4: autoDraw = True
39.9421 	EXP 	probe_image4: autoDraw = False
40.8313 	DATA 	Keypress: s
40.8424 	EXP 	target_image4: autoDraw = False
40.8424 	EXP 	probe_image4: autoDraw = False
41.1333 	EXP 	window1: mouseVisible = True
