2.9843 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
78.5609 	EXP 	probe_image3: autoDraw = False
78.5609 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
78.5609 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
78.5609 	EXP 	target_image3: autoDraw = True
78.7419 	EXP 	window1: recordFrameIntervals = False
78.7602 	EXP 	window1: recordFrameIntervals = True
79.0666 	EXP 	target_image3: autoDraw = False
79.0883 	EXP 	probe_image3: autoDraw = True
79.2919 	EXP 	probe_image3: autoDraw = False
79.5457 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
79.5579 	DATA 	Keypress: d
79.5751 	EXP 	target_image3: autoDraw = False
79.5751 	EXP 	probe_image3: autoDraw = False
79.5751 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
79.5751 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
79.5751 	EXP 	target_image3: autoDraw = True
79.7603 	EXP 	window1: recordFrameIntervals = False
79.7751 	EXP 	target_image3: autoDraw = False
79.7753 	EXP 	window1: recordFrameIntervals = True
80.0913 	EXP 	probe_image3: autoDraw = True
80.2919 	EXP 	probe_image3: autoDraw = False
80.5098 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
80.5211 	DATA 	Keypress: d
80.5435 	EXP 	target_image3: autoDraw = False
80.5435 	EXP 	probe_image3: autoDraw = False
80.5435 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
80.5435 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
80.5435 	EXP 	target_image3: autoDraw = True
80.7252 	EXP 	window1: recordFrameIntervals = False
80.7420 	EXP 	window1: recordFrameIntervals = True
81.0500 	EXP 	target_image3: autoDraw = False
81.0717 	EXP 	probe_image3: autoDraw = True
81.2752 	EXP 	probe_image3: autoDraw = False
81.5773 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
81.5863 	DATA 	Keypress: d
81.5913 	EXP 	target_image3: autoDraw = False
81.5913 	EXP 	probe_image3: autoDraw = False
81.5913 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
81.5913 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
81.5913 	EXP 	target_image3: autoDraw = True
81.7769 	EXP 	window1: recordFrameIntervals = False
81.7918 	EXP 	target_image3: autoDraw = False
81.7920 	EXP 	window1: recordFrameIntervals = True
82.1080 	EXP 	probe_image3: autoDraw = True
82.3086 	EXP 	probe_image3: autoDraw = False
82.5432 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
82.5505 	DATA 	Keypress: d
82.5583 	EXP 	target_image3: autoDraw = False
82.5583 	EXP 	probe_image3: autoDraw = False
82.5583 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
82.5583 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
82.5583 	EXP 	target_image3: autoDraw = True
82.7436 	EXP 	window1: recordFrameIntervals = False
82.7585 	EXP 	target_image3: autoDraw = False
82.7587 	EXP 	window1: recordFrameIntervals = True
83.0748 	EXP 	probe_image3: autoDraw = True
83.2752 	EXP 	probe_image3: autoDraw = False
83.5288 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
83.5357 	DATA 	Keypress: d
83.5409 	EXP 	target_image3: autoDraw = False
83.5409 	EXP 	probe_image3: autoDraw = False
83.5409 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
83.5409 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
83.5409 	EXP 	target_image3: autoDraw = True
83.7253 	EXP 	window1: recordFrameIntervals = False
83.7436 	EXP 	target_image3: autoDraw = False
83.7438 	EXP 	window1: recordFrameIntervals = True
84.0717 	EXP 	probe_image3: autoDraw = True
84.2751 	EXP 	probe_image3: autoDraw = False
84.4288 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
84.4422 	DATA 	Keypress: d
84.4607 	EXP 	target_image3: autoDraw = False
84.4607 	EXP 	probe_image3: autoDraw = False
84.4607 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
84.4607 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
84.4607 	EXP 	target_image3: autoDraw = True
84.6419 	EXP 	window1: recordFrameIntervals = False
84.6604 	EXP 	window1: recordFrameIntervals = True
84.9667 	EXP 	target_image3: autoDraw = False
84.9883 	EXP 	probe_image3: autoDraw = True
85.1918 	EXP 	probe_image3: autoDraw = False
85.2259 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
85.2440 	DATA 	Keypress: d
85.2585 	EXP 	target_image3: autoDraw = False
85.2585 	EXP 	probe_image3: autoDraw = False
85.2585 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
85.2585 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
85.2585 	EXP 	target_image3: autoDraw = True
85.4445 	EXP 	window1: recordFrameIntervals = False
85.4586 	EXP 	target_image3: autoDraw = False
85.4587 	EXP 	window1: recordFrameIntervals = True
85.7748 	EXP 	probe_image3: autoDraw = True
85.9752 	EXP 	probe_image3: autoDraw = False
86.3099 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
86.3170 	DATA 	Keypress: d
86.3248 	EXP 	target_image3: autoDraw = False
86.3248 	EXP 	probe_image3: autoDraw = False
86.3248 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
86.3248 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
86.3248 	EXP 	target_image3: autoDraw = True
86.5104 	EXP 	window1: recordFrameIntervals = False
86.5252 	EXP 	target_image3: autoDraw = False
86.5253 	EXP 	window1: recordFrameIntervals = True
86.8414 	EXP 	probe_image3: autoDraw = True
87.0419 	EXP 	probe_image3: autoDraw = False
87.3765 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
87.3835 	DATA 	Keypress: d
87.3918 	EXP 	target_image3: autoDraw = False
87.3918 	EXP 	probe_image3: autoDraw = False
87.3918 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
87.3918 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
87.3918 	EXP 	target_image3: autoDraw = True
87.5761 	EXP 	window1: recordFrameIntervals = False
87.5918 	EXP 	target_image3: autoDraw = False
87.5919 	EXP 	window1: recordFrameIntervals = True
87.9078 	EXP 	probe_image3: autoDraw = True
88.1101 	EXP 	probe_image3: autoDraw = False
88.8777 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
88.8843 	DATA 	Keypress: d
88.8915 	EXP 	target_image3: autoDraw = False
88.8915 	EXP 	probe_image3: autoDraw = False
88.8915 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
88.8915 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
88.8915 	EXP 	target_image3: autoDraw = True
89.0772 	EXP 	window1: recordFrameIntervals = False
89.0918 	EXP 	target_image3: autoDraw = False
89.0919 	EXP 	window1: recordFrameIntervals = True
89.4081 	EXP 	probe_image3: autoDraw = True
89.5285 	DATA 	Keypress: d
89.6102 	EXP 	probe_image3: autoDraw = False
90.2117 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
90.2194 	DATA 	Keypress: d
90.2243 	EXP 	target_image3: autoDraw = False
90.2243 	EXP 	probe_image3: autoDraw = False
90.2243 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
90.2243 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
90.2243 	EXP 	target_image3: autoDraw = True
90.4103 	EXP 	window1: recordFrameIntervals = False
90.4252 	EXP 	target_image3: autoDraw = False
90.4254 	EXP 	window1: recordFrameIntervals = True
90.6019 	DATA 	Keypress: s
90.7415 	EXP 	probe_image3: autoDraw = True
90.9419 	EXP 	probe_image3: autoDraw = False
91.2956 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
91.3077 	DATA 	Keypress: d
91.3268 	EXP 	target_image3: autoDraw = False
91.3268 	EXP 	probe_image3: autoDraw = False
91.3268 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
91.3268 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
91.3268 	EXP 	target_image3: autoDraw = True
91.5085 	EXP 	window1: recordFrameIntervals = False
91.5268 	EXP 	window1: recordFrameIntervals = True
91.8333 	EXP 	target_image3: autoDraw = False
91.8547 	EXP 	probe_image3: autoDraw = True
91.8577 	DATA 	Keypress: d
92.0583 	EXP 	probe_image3: autoDraw = False
92.5602 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
92.5668 	DATA 	Keypress: d
92.5749 	EXP 	target_image3: autoDraw = False
92.5749 	EXP 	probe_image3: autoDraw = False
92.5749 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
92.5749 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
92.5749 	EXP 	target_image3: autoDraw = True
92.7587 	EXP 	window1: recordFrameIntervals = False
92.7768 	EXP 	target_image3: autoDraw = False
92.7770 	EXP 	window1: recordFrameIntervals = True
93.1048 	EXP 	probe_image3: autoDraw = True
93.3082 	EXP 	probe_image3: autoDraw = False
93.3303 	DATA 	Keypress: d
93.3415 	EXP 	target_image3: autoDraw = False
93.3415 	EXP 	probe_image3: autoDraw = False
93.3415 	EXP 	haus_instructions: autoDraw = True
94.2302 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
94.2305 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
94.2309 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
94.2481 	DATA 	Keypress: space
94.2585 	EXP 	haus_instructions: autoDraw = False
94.2585 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
94.2585 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
94.2585 	EXP 	target_image4: autoDraw = True
94.4436 	EXP 	window1: recordFrameIntervals = False
94.4583 	EXP 	target_image4: autoDraw = False
94.4584 	EXP 	window1: recordFrameIntervals = True
94.7747 	EXP 	probe_image4: autoDraw = True
94.9751 	EXP 	probe_image4: autoDraw = False
95.3388 	EXP 	window1: mouseVisible = True
