4.4630 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
137.4902 	EXP 	window1: recordFrameIntervals = False
137.5080 	EXP 	target_image4: autoDraw = False
137.5081 	EXP 	window1: recordFrameIntervals = True
137.8219 	EXP 	probe_image4: autoDraw = True
138.0219 	EXP 	probe_image4: autoDraw = False
138.0418 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
138.0491 	DATA 	Keypress: s
138.0553 	EXP 	target_image4: autoDraw = False
138.0553 	EXP 	probe_image4: autoDraw = False
138.0553 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
138.0553 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
138.0553 	EXP 	target_image4: autoDraw = True
138.2386 	EXP 	window1: recordFrameIntervals = False
138.2573 	EXP 	target_image4: autoDraw = False
138.2575 	EXP 	window1: recordFrameIntervals = True
138.5847 	EXP 	probe_image4: autoDraw = True
138.7907 	EXP 	probe_image4: autoDraw = False
139.1065 	EXP 	New trial (rep=1, index=0): None
139.1088 	DATA 	Keypress: s
139.1224 	EXP 	target_image4: autoDraw = False
139.1224 	EXP 	probe_image4: autoDraw = False
139.1224 	EXP 	face_instructions: autoDraw = True
140.4470 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
140.4473 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
140.4477 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
140.4558 	DATA 	Keypress: space
140.4740 	EXP 	face_instructions: autoDraw = False
140.4740 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
140.4740 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
140.4740 	EXP 	target_image1: autoDraw = True
140.6574 	EXP 	window1: recordFrameIntervals = False
140.6720 	EXP 	target_image1: autoDraw = False
140.6722 	EXP 	window1: recordFrameIntervals = True
140.9884 	EXP 	probe_image1: autoDraw = True
141.1889 	EXP 	probe_image1: autoDraw = False
141.6921 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
141.6997 	DATA 	Keypress: s
141.7048 	EXP 	target_image1: autoDraw = False
141.7048 	EXP 	probe_image1: autoDraw = False
141.7048 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
141.7048 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
141.7048 	EXP 	target_image1: autoDraw = True
141.8884 	EXP 	window1: recordFrameIntervals = False
141.9062 	EXP 	target_image1: autoDraw = False
141.9063 	EXP 	window1: recordFrameIntervals = True
141.9912 	DATA 	Keypress: d
142.2348 	EXP 	probe_image1: autoDraw = True
142.4403 	EXP 	probe_image1: autoDraw = False
142.5233 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
142.5304 	DATA 	Keypress: s
142.5385 	EXP 	target_image1: autoDraw = False
142.5385 	EXP 	probe_image1: autoDraw = False
142.5385 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
142.5385 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
142.5385 	EXP 	target_image1: autoDraw = True
142.7245 	EXP 	window1: recordFrameIntervals = False
142.7386 	EXP 	target_image1: autoDraw = False
142.7387 	EXP 	window1: recordFrameIntervals = True
143.0552 	EXP 	probe_image1: autoDraw = True
143.2557 	EXP 	probe_image1: autoDraw = False
143.2753 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
143.2829 	DATA 	Keypress: s
143.2881 	EXP 	target_image1: autoDraw = False
143.2881 	EXP 	probe_image1: autoDraw = False
143.2881 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
143.2881 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
143.2881 	EXP 	target_image1: autoDraw = True
143.4720 	EXP 	window1: recordFrameIntervals = False
143.4907 	EXP 	target_image1: autoDraw = False
143.4908 	EXP 	window1: recordFrameIntervals = True
143.8188 	EXP 	probe_image1: autoDraw = True
144.0223 	EXP 	probe_image1: autoDraw = False
144.0568 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
144.0640 	DATA 	Keypress: s
144.0721 	EXP 	target_image1: autoDraw = False
144.0721 	EXP 	probe_image1: autoDraw = False
144.0721 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
144.0721 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
144.0721 	EXP 	target_image1: autoDraw = True
144.2554 	EXP 	window1: recordFrameIntervals = False
144.2738 	EXP 	target_image1: autoDraw = False
144.2739 	EXP 	window1: recordFrameIntervals = True
144.6016 	EXP 	probe_image1: autoDraw = True
144.8070 	EXP 	probe_image1: autoDraw = False
144.8562 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
144.8629 	DATA 	Keypress: s
144.8720 	EXP 	target_image1: autoDraw = False
144.8720 	EXP 	probe_image1: autoDraw = False
144.8720 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
144.8720 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
144.8720 	EXP 	target_image1: autoDraw = True
145.0558 	EXP 	window1: recordFrameIntervals = False
145.0740 	EXP 	target_image1: autoDraw = False
145.0741 	EXP 	window1: recordFrameIntervals = True
145.4010 	EXP 	probe_image1: autoDraw = True
145.5273 	DATA 	Keypress: s
145.6053 	EXP 	probe_image1: autoDraw = False
146.0250 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
146.0312 	DATA 	Keypress: s
146.0386 	EXP 	target_image1: autoDraw = False
146.0386 	EXP 	probe_image1: autoDraw = False
146.0386 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
146.0386 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
146.0386 	EXP 	target_image1: autoDraw = True
146.2218 	EXP 	window1: recordFrameIntervals = False
146.2404 	EXP 	target_image1: autoDraw = False
146.2406 	EXP 	window1: recordFrameIntervals = True
146.5684 	EXP 	probe_image1: autoDraw = True
146.5701 	DATA 	Keypress: d
146.7736 	EXP 	probe_image1: autoDraw = False
146.9755 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
146.9835 	DATA 	Keypress: d
146.9882 	EXP 	target_image1: autoDraw = False
146.9882 	EXP 	probe_image1: autoDraw = False
146.9882 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
146.9882 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
146.9882 	EXP 	target_image1: autoDraw = True
147.1738 	EXP 	window1: recordFrameIntervals = False
147.1886 	EXP 	target_image1: autoDraw = False
147.1887 	EXP 	window1: recordFrameIntervals = True
147.4581 	DATA 	Keypress: d
147.5048 	EXP 	probe_image1: autoDraw = True
147.6405 	DATA 	Keypress: s
147.7071 	EXP 	probe_image1: autoDraw = False
148.1739 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
148.1821 	DATA 	Keypress: s
148.1885 	EXP 	target_image1: autoDraw = False
148.1885 	EXP 	probe_image1: autoDraw = False
148.1885 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
148.1885 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
148.1885 	EXP 	target_image1: autoDraw = True
148.3739 	EXP 	window1: recordFrameIntervals = False
148.3888 	EXP 	target_image1: autoDraw = False
148.3889 	EXP 	window1: recordFrameIntervals = True
148.7045 	EXP 	probe_image1: autoDraw = True
148.9053 	EXP 	probe_image1: autoDraw = False
149.2406 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
149.2479 	DATA 	Keypress: d
149.2553 	EXP 	target_image1: autoDraw = False
149.2553 	EXP 	probe_image1: autoDraw = False
149.2553 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
149.2553 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
149.2553 	EXP 	target_image1: autoDraw = True
149.3903 	DATA 	Keypress: s
149.4412 	EXP 	window1: recordFrameIntervals = False
149.4554 	EXP 	target_image1: autoDraw = False
149.4555 	EXP 	window1: recordFrameIntervals = True
149.7718 	EXP 	probe_image1: autoDraw = True
149.9720 	EXP 	probe_image1: autoDraw = False
150.1585 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
150.1652 	DATA 	Keypress: s
150.1720 	EXP 	target_image1: autoDraw = False
150.1720 	EXP 	probe_image1: autoDraw = False
150.1720 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
150.1720 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
150.1720 	EXP 	target_image1: autoDraw = True
150.3432 	DATA 	Keypress: d
150.3559 	EXP 	window1: recordFrameIntervals = False
150.3738 	EXP 	target_image1: autoDraw = False
150.3739 	EXP 	window1: recordFrameIntervals = True
150.7014 	EXP 	probe_image1: autoDraw = True
150.9073 	EXP 	probe_image1: autoDraw = False
151.2255 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
151.2327 	DATA 	Keypress: s
151.2383 	EXP 	target_image1: autoDraw = False
151.2383 	EXP 	probe_image1: autoDraw = False
151.2383 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
151.2383 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
151.2383 	EXP 	target_image1: autoDraw = True
151.4240 	EXP 	window1: recordFrameIntervals = False
151.4390 	EXP 	target_image1: autoDraw = False
151.4391 	EXP 	window1: recordFrameIntervals = True
151.6785 	DATA 	Keypress: d
151.7553 	EXP 	probe_image1: autoDraw = True
151.9569 	EXP 	probe_image1: autoDraw = False
152.4583 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
152.4658 	DATA 	Keypress: s
152.4720 	EXP 	target_image1: autoDraw = False
152.4720 	EXP 	probe_image1: autoDraw = False
152.4720 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
152.4720 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
152.4720 	EXP 	target_image1: autoDraw = True
152.6575 	EXP 	window1: recordFrameIntervals = False
152.6718 	EXP 	target_image1: autoDraw = False
152.6719 	EXP 	window1: recordFrameIntervals = True
152.9886 	EXP 	probe_image1: autoDraw = True
153.0080 	DATA 	Keypress: d
153.1907 	EXP 	probe_image1: autoDraw = False
153.4589 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
153.4659 	DATA 	Keypress: s
153.4720 	EXP 	target_image1: autoDraw = False
153.4720 	EXP 	probe_image1: autoDraw = False
153.4720 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
153.4720 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
153.4720 	EXP 	target_image1: autoDraw = True
153.6559 	EXP 	window1: recordFrameIntervals = False
153.6740 	EXP 	target_image1: autoDraw = False
153.6741 	EXP 	window1: recordFrameIntervals = True
154.0724 	EXP 	probe_image1: autoDraw = True
154.2143 	DATA 	Keypress: d
154.2723 	EXP 	probe_image1: autoDraw = False
154.3740 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
154.3824 	DATA 	Keypress: s
154.3883 	EXP 	target_image1: autoDraw = False
154.3883 	EXP 	probe_image1: autoDraw = False
154.3883 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
154.3883 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
154.3883 	EXP 	target_image1: autoDraw = True
154.5739 	EXP 	window1: recordFrameIntervals = False
154.5891 	EXP 	target_image1: autoDraw = False
154.5893 	EXP 	window1: recordFrameIntervals = True
154.9052 	EXP 	probe_image1: autoDraw = True
155.0923 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
155.1023 	DATA 	Keypress: s
155.1241 	EXP 	probe_image1: autoDraw = False
155.1241 	EXP 	target_image1: autoDraw = False
155.1241 	EXP 	probe_image1: autoDraw = False
155.1241 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
155.1241 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
155.1241 	EXP 	target_image1: autoDraw = True
155.2909 	EXP 	window1: recordFrameIntervals = False
155.3056 	EXP 	window1: recordFrameIntervals = True
155.4907 	DATA 	Keypress: d
155.6219 	EXP 	target_image1: autoDraw = False
155.6219 	EXP 	probe_image1: autoDraw = True
155.8221 	EXP 	probe_image1: autoDraw = False
155.9235 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
155.9314 	DATA 	Keypress: s
155.9386 	EXP 	target_image1: autoDraw = False
155.9386 	EXP 	probe_image1: autoDraw = False
155.9386 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
155.9386 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
155.9386 	EXP 	target_image1: autoDraw = True
156.1243 	EXP 	window1: recordFrameIntervals = False
156.1382 	EXP 	target_image1: autoDraw = False
156.1383 	EXP 	window1: recordFrameIntervals = True
156.4551 	EXP 	probe_image1: autoDraw = True
156.6564 	EXP 	probe_image1: autoDraw = False
156.8588 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
156.8666 	DATA 	Keypress: d
156.8715 	EXP 	target_image1: autoDraw = False
156.8715 	EXP 	probe_image1: autoDraw = False
156.8715 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
156.8715 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
156.8715 	EXP 	target_image1: autoDraw = True
157.0572 	EXP 	window1: recordFrameIntervals = False
157.0718 	EXP 	target_image1: autoDraw = False
157.0719 	EXP 	window1: recordFrameIntervals = True
157.3885 	EXP 	probe_image1: autoDraw = True
157.5886 	EXP 	probe_image1: autoDraw = False
157.7239 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
157.7320 	DATA 	Keypress: s
157.7385 	EXP 	target_image1: autoDraw = False
157.7385 	EXP 	probe_image1: autoDraw = False
157.7385 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
157.7385 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
157.7385 	EXP 	target_image1: autoDraw = True
157.8249 	DATA 	Keypress: d
157.9240 	EXP 	window1: recordFrameIntervals = False
157.9388 	EXP 	target_image1: autoDraw = False
157.9390 	EXP 	window1: recordFrameIntervals = True
158.2552 	EXP 	probe_image1: autoDraw = True
158.4421 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
158.4494 	DATA 	Keypress: s
158.4554 	EXP 	probe_image1: autoDraw = False
158.4554 	EXP 	target_image1: autoDraw = False
158.4554 	EXP 	probe_image1: autoDraw = False
158.4554 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
158.4554 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
158.4554 	EXP 	target_image1: autoDraw = True
158.6404 	EXP 	window1: recordFrameIntervals = False
158.6552 	EXP 	target_image1: autoDraw = False
158.6553 	EXP 	window1: recordFrameIntervals = True
158.7439 	DATA 	Keypress: d
158.9718 	EXP 	probe_image1: autoDraw = True
159.1720 	EXP 	probe_image1: autoDraw = False
159.5250 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
159.5320 	DATA 	Keypress: s
159.5385 	EXP 	target_image1: autoDraw = False
159.5385 	EXP 	probe_image1: autoDraw = False
159.5385 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
159.5385 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
159.5385 	EXP 	target_image1: autoDraw = True
159.7224 	EXP 	window1: recordFrameIntervals = False
159.7399 	EXP 	target_image1: autoDraw = False
159.7400 	EXP 	window1: recordFrameIntervals = True
159.8250 	DATA 	Keypress: d
160.0682 	EXP 	probe_image1: autoDraw = True
160.2720 	EXP 	probe_image1: autoDraw = False
160.4412 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
160.4483 	DATA 	Keypress: s
160.4555 	EXP 	target_image1: autoDraw = False
160.4555 	EXP 	probe_image1: autoDraw = False
160.4555 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
160.4555 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
160.4555 	EXP 	target_image1: autoDraw = True
160.6389 	EXP 	window1: recordFrameIntervals = False
160.6566 	EXP 	target_image1: autoDraw = False
160.6567 	EXP 	window1: recordFrameIntervals = True
160.8210 	DATA 	Keypress: d
160.9851 	EXP 	probe_image1: autoDraw = True
161.1888 	EXP 	probe_image1: autoDraw = False
161.4759 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
161.4840 	DATA 	Keypress: s
161.4884 	EXP 	target_image1: autoDraw = False
161.4884 	EXP 	probe_image1: autoDraw = False
161.4884 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
161.4884 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
161.4884 	EXP 	target_image1: autoDraw = True
161.5919 	DATA 	Keypress: d
161.6905 	EXP 	target_image1: autoDraw = False
161.6906 	EXP 	window1: recordFrameIntervals = False
161.7056 	EXP 	window1: recordFrameIntervals = True
161.7941 	DATA 	Keypress: s
162.0219 	EXP 	probe_image1: autoDraw = True
162.0415 	DATA 	Keypress: d
162.1751 	DATA 	Keypress: s
162.2222 	EXP 	probe_image1: autoDraw = False
162.9418 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
162.9510 	DATA 	Keypress: s
162.9557 	EXP 	target_image1: autoDraw = False
162.9557 	EXP 	probe_image1: autoDraw = False
162.9557 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
162.9557 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
162.9557 	EXP 	target_image1: autoDraw = True
163.1389 	EXP 	window1: recordFrameIntervals = False
163.1569 	EXP 	target_image1: autoDraw = False
163.1570 	EXP 	window1: recordFrameIntervals = True
163.4845 	EXP 	probe_image1: autoDraw = True
163.5246 	DATA 	Keypress: d
163.6889 	EXP 	probe_image1: autoDraw = False
164.4103 	DATA 	Keypress: s
164.4222 	EXP 	target_image1: autoDraw = False
164.4222 	EXP 	probe_image1: autoDraw = False
164.4222 	EXP 	haus_instructions: autoDraw = True
165.4930 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
165.4933 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
165.4937 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
165.5054 	DATA 	Keypress: space
165.5238 	EXP 	haus_instructions: autoDraw = False
165.5238 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
165.5238 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
165.5238 	EXP 	target_image2: autoDraw = True
165.7059 	EXP 	window1: recordFrameIntervals = False
165.7242 	EXP 	window1: recordFrameIntervals = True
166.0307 	EXP 	target_image2: autoDraw = False
166.0514 	EXP 	probe_image2: autoDraw = True
166.2575 	EXP 	probe_image2: autoDraw = False
166.2929 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
166.3048 	DATA 	Keypress: d
166.3241 	EXP 	target_image2: autoDraw = False
166.3241 	EXP 	probe_image2: autoDraw = False
166.3241 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
166.3241 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
166.3241 	EXP 	target_image2: autoDraw = True
166.5055 	EXP 	window1: recordFrameIntervals = False
166.5243 	EXP 	window1: recordFrameIntervals = True
166.8303 	EXP 	target_image2: autoDraw = False
166.8516 	EXP 	probe_image2: autoDraw = True
167.0556 	EXP 	probe_image2: autoDraw = False
167.1932 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
167.2011 	DATA 	Keypress: s
167.2054 	EXP 	target_image2: autoDraw = False
167.2054 	EXP 	probe_image2: autoDraw = False
167.2054 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
167.2054 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
167.2054 	EXP 	target_image2: autoDraw = True
167.4067 	EXP 	target_image2: autoDraw = False
167.4068 	EXP 	window1: recordFrameIntervals = False
167.4223 	EXP 	window1: recordFrameIntervals = True
167.6423 	DATA 	Keypress: s
167.7384 	EXP 	probe_image2: autoDraw = True
167.9387 	EXP 	probe_image2: autoDraw = False
168.0915 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
168.0994 	DATA 	Keypress: d
168.1056 	EXP 	target_image2: autoDraw = False
168.1056 	EXP 	probe_image2: autoDraw = False
168.1056 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
168.1056 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
168.1056 	EXP 	target_image2: autoDraw = True
168.2905 	EXP 	window1: recordFrameIntervals = False
168.3058 	EXP 	target_image2: autoDraw = False
168.3059 	EXP 	window1: recordFrameIntervals = True
168.3945 	DATA 	Keypress: s
168.6216 	EXP 	probe_image2: autoDraw = True
168.6573 	DATA 	Keypress: d
168.8217 	EXP 	probe_image2: autoDraw = False
168.8231 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
168.8295 	DATA 	Keypress: s
168.8383 	EXP 	target_image2: autoDraw = False
168.8383 	EXP 	probe_image2: autoDraw = False
168.8383 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
168.8383 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
168.8383 	EXP 	target_image2: autoDraw = True
169.0223 	EXP 	window1: recordFrameIntervals = False
169.0409 	EXP 	target_image2: autoDraw = False
169.0410 	EXP 	window1: recordFrameIntervals = True
169.1241 	DATA 	Keypress: d
169.3682 	EXP 	probe_image2: autoDraw = True
169.3933 	DATA 	Keypress: s
169.5741 	EXP 	probe_image2: autoDraw = False
170.5899 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
170.5990 	DATA 	Keypress: s
170.6048 	EXP 	target_image2: autoDraw = False
170.6048 	EXP 	probe_image2: autoDraw = False
170.6048 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
170.6048 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
170.6048 	EXP 	target_image2: autoDraw = True
170.7908 	EXP 	window1: recordFrameIntervals = False
170.8057 	EXP 	target_image2: autoDraw = False
170.8059 	EXP 	window1: recordFrameIntervals = True
170.9154 	DATA 	Keypress: s
171.1221 	EXP 	probe_image2: autoDraw = True
171.3224 	EXP 	probe_image2: autoDraw = False
171.4566 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
171.4683 	DATA 	Keypress: s
171.4728 	EXP 	target_image2: autoDraw = False
171.4728 	EXP 	probe_image2: autoDraw = False
171.4728 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
171.4728 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
171.4728 	EXP 	target_image2: autoDraw = True
171.6721 	EXP 	target_image2: autoDraw = False
171.6722 	EXP 	window1: recordFrameIntervals = False
171.6907 	EXP 	window1: recordFrameIntervals = True
171.9254 	DATA 	Keypress: s
172.0187 	EXP 	probe_image2: autoDraw = True
172.0580 	DATA 	Keypress: s
172.2221 	EXP 	probe_image2: autoDraw = False
172.2749 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
172.2871 	DATA 	Keypress: d
172.3073 	EXP 	target_image2: autoDraw = False
172.3073 	EXP 	probe_image2: autoDraw = False
172.3073 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
172.3073 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
172.3073 	EXP 	target_image2: autoDraw = True
172.4890 	EXP 	window1: recordFrameIntervals = False
172.5074 	EXP 	window1: recordFrameIntervals = True
172.7284 	DATA 	Keypress: d
172.8137 	EXP 	target_image2: autoDraw = False
