3.6696 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
101.2050 	EXP 	probe_image3: autoDraw = True
101.4050 	EXP 	probe_image3: autoDraw = False
102.1060 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
102.1197 	DATA 	Keypress: s
102.1400 	EXP 	target_image3: autoDraw = False
102.1400 	EXP 	probe_image3: autoDraw = False
102.1400 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
102.1400 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
102.1400 	EXP 	target_image3: autoDraw = True
102.3234 	EXP 	window1: recordFrameIntervals = False
102.3411 	EXP 	target_image3: autoDraw = False
102.3412 	EXP 	window1: recordFrameIntervals = True
102.6668 	EXP 	probe_image3: autoDraw = True
102.8716 	EXP 	probe_image3: autoDraw = False
103.3089 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
103.3188 	DATA 	Keypress: s
103.3403 	EXP 	target_image3: autoDraw = False
103.3403 	EXP 	probe_image3: autoDraw = False
103.3403 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
103.3403 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
103.3403 	EXP 	target_image3: autoDraw = True
103.5233 	EXP 	window1: recordFrameIntervals = False
103.5408 	EXP 	target_image3: autoDraw = False
103.5409 	EXP 	window1: recordFrameIntervals = True
103.8672 	EXP 	probe_image3: autoDraw = True
104.0718 	EXP 	probe_image3: autoDraw = False
104.5903 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
104.5967 	DATA 	Keypress: d
104.6052 	EXP 	target_image3: autoDraw = False
104.6052 	EXP 	probe_image3: autoDraw = False
104.6052 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
104.6052 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
104.6052 	EXP 	target_image3: autoDraw = True
104.7908 	EXP 	window1: recordFrameIntervals = False
104.8052 	EXP 	target_image3: autoDraw = False
104.8053 	EXP 	window1: recordFrameIntervals = True
105.1214 	EXP 	probe_image3: autoDraw = True
105.3243 	EXP 	probe_image3: autoDraw = False
105.9228 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
105.9320 	DATA 	Keypress: s
105.9383 	EXP 	target_image3: autoDraw = False
105.9383 	EXP 	probe_image3: autoDraw = False
105.9383 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
105.9383 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
105.9383 	EXP 	target_image3: autoDraw = True
106.1221 	EXP 	window1: recordFrameIntervals = False
106.1399 	EXP 	target_image3: autoDraw = False
106.1400 	EXP 	window1: recordFrameIntervals = True
106.4674 	EXP 	probe_image3: autoDraw = True
106.6734 	EXP 	probe_image3: autoDraw = False
107.3729 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
107.3789 	DATA 	Keypress: s
107.3883 	EXP 	target_image3: autoDraw = False
107.3883 	EXP 	probe_image3: autoDraw = False
107.3883 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
107.3883 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
107.3883 	EXP 	target_image3: autoDraw = True
107.5736 	EXP 	window1: recordFrameIntervals = False
107.5886 	EXP 	target_image3: autoDraw = False
107.5887 	EXP 	window1: recordFrameIntervals = True
107.9172 	EXP 	probe_image3: autoDraw = True
108.1221 	EXP 	probe_image3: autoDraw = False
108.4585 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
108.4730 	DATA 	Keypress: d
108.4885 	EXP 	target_image3: autoDraw = False
108.4885 	EXP 	probe_image3: autoDraw = False
108.4885 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
108.4885 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
108.4885 	EXP 	target_image3: autoDraw = True
108.6718 	EXP 	window1: recordFrameIntervals = False
108.6898 	EXP 	target_image3: autoDraw = False
108.6899 	EXP 	window1: recordFrameIntervals = True
109.0175 	EXP 	probe_image3: autoDraw = True
109.2219 	EXP 	probe_image3: autoDraw = False
110.3080 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
110.3145 	DATA 	Keypress: d
110.3217 	EXP 	target_image3: autoDraw = False
110.3217 	EXP 	probe_image3: autoDraw = False
110.3217 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
110.3217 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
110.3217 	EXP 	target_image3: autoDraw = True
110.5054 	EXP 	window1: recordFrameIntervals = False
110.5237 	EXP 	target_image3: autoDraw = False
110.5238 	EXP 	window1: recordFrameIntervals = True
110.8505 	EXP 	probe_image3: autoDraw = True
111.0551 	EXP 	probe_image3: autoDraw = False
111.7913 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
111.7980 	DATA 	Keypress: d
111.8055 	EXP 	target_image3: autoDraw = False
111.8055 	EXP 	probe_image3: autoDraw = False
111.8055 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
111.8055 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
111.8055 	EXP 	target_image3: autoDraw = True
111.9910 	EXP 	window1: recordFrameIntervals = False
112.0051 	EXP 	target_image3: autoDraw = False
112.0052 	EXP 	window1: recordFrameIntervals = True
112.3215 	EXP 	probe_image3: autoDraw = True
112.5221 	EXP 	probe_image3: autoDraw = False
113.1089 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
113.1145 	DATA 	Keypress: s
113.1220 	EXP 	target_image3: autoDraw = False
113.1220 	EXP 	probe_image3: autoDraw = False
113.1220 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
113.1220 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
113.1220 	EXP 	target_image3: autoDraw = True
113.3070 	EXP 	window1: recordFrameIntervals = False
113.3218 	EXP 	target_image3: autoDraw = False
113.3219 	EXP 	window1: recordFrameIntervals = True
113.6506 	EXP 	probe_image3: autoDraw = True
113.8577 	EXP 	probe_image3: autoDraw = False
114.3923 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
114.4039 	DATA 	Keypress: s
114.4236 	EXP 	target_image3: autoDraw = False
114.4236 	EXP 	probe_image3: autoDraw = False
114.4236 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
114.4236 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
114.4236 	EXP 	target_image3: autoDraw = True
114.6055 	EXP 	window1: recordFrameIntervals = False
114.6240 	EXP 	window1: recordFrameIntervals = True
114.9300 	EXP 	target_image3: autoDraw = False
114.9507 	EXP 	probe_image3: autoDraw = True
115.1555 	EXP 	probe_image3: autoDraw = False
115.6748 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
115.6811 	DATA 	Keypress: d
115.6884 	EXP 	target_image3: autoDraw = False
115.6884 	EXP 	probe_image3: autoDraw = False
115.6884 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
115.6884 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
115.6884 	EXP 	target_image3: autoDraw = True
115.8737 	EXP 	window1: recordFrameIntervals = False
115.8912 	EXP 	target_image3: autoDraw = False
115.8912 	EXP 	window1: recordFrameIntervals = True
116.2050 	EXP 	probe_image3: autoDraw = True
116.4076 	EXP 	probe_image3: autoDraw = False
117.1080 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
117.1140 	DATA 	Keypress: s
117.1218 	EXP 	target_image3: autoDraw = False
117.1218 	EXP 	probe_image3: autoDraw = False
117.1218 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
117.1218 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
117.1218 	EXP 	target_image3: autoDraw = True
117.3081 	EXP 	window1: recordFrameIntervals = False
117.3219 	EXP 	target_image3: autoDraw = False
117.3221 	EXP 	window1: recordFrameIntervals = True
117.6384 	EXP 	probe_image3: autoDraw = True
117.8404 	EXP 	probe_image3: autoDraw = False
118.6757 	DATA 	Keypress: s
118.6892 	EXP 	target_image3: autoDraw = False
118.6892 	EXP 	probe_image3: autoDraw = False
118.6892 	EXP 	haus_instructions: autoDraw = True
123.4231 	DATA 	Keypress: lcommand
124.3617 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
124.3620 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
124.3624 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
124.6528 	EXP 	window1: mouseVisible = True
